总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
119.0,14220,青山 青山 ,热电社区,2室1厅1厨1卫,中楼层 (共7层),83.69㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,无,暂无数据,2021-03-16,商品房,2006-03-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20210317SfVOV
105.0,12472,青山 青山 三至四环,绿地香树花城派克公馆,2室1厅1厨1卫,中楼层 (共34层),84.19㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯五户,有,暂无数据,2022-12-28,商品房,2023-03-02,普通住宅,未满两年,共有,"
                                有抵押 30万元 中国银行 客户偿还
                              ",已上传房本照片,20210713hkGAa
147.0,16703,青山 青山 二至三环,大华滨江天地,2室2厅1厨1卫,中楼层 (共34层),88.01㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯五户,有,暂无数据,2023-07-18,商品房,2023-07-18,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230718Psg1m
90.0,15155,青山 青山 ,东兴天地B区,1室1厅1厨1卫,高楼层 (共31层),59.39㎡,平层,50㎡,板塔结合,南,钢混结构,简装,两梯六户,有,暂无数据,2023-09-30,拆迁还建房,2023-09-30,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,	20230818FMLsb
86.0,14406,青山 青山 ,五十一街,2室1厅1厨1卫,低楼层 (共7层),59.7㎡,平层,暂无数据,板楼,南,钢混结构,简装,暂无数据,无,暂无数据,2023-05-10,商品房,2022-03-05,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230512lVIru
109.0,12980,青山 青山 三至四环,绿地香树花城派克公馆,2室2厅1厨1卫,低楼层 (共34层),83.98㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,三梯五户,有,暂无数据,2023-03-10,商品房,2023-03-10,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230311M2rNL
68.0,11306,青山 青山 三至四环,青宜居一期,2室1厅1厨1卫,中楼层 (共18层),60.15㎡,平层,暂无数据,塔楼,南,钢混结构,毛坯,两梯四户,有,暂无数据,2023-03-10,商品房,2023-03-20,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230309AcBIS
153.0,17019,青山 青山 二至三环,武汉科技大学宿舍,3室2厅1厨1卫,高楼层 (共7层),89.9㎡,平层,暂无数据,板塔结合,南 北,混合结构,简装,一梯两户,有,暂无数据,2023-05-24,商品房,2023-05-11,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230524NfSWt
132.0,11243,青山 青山 三至四环,绿地香树花城派克公馆,3室2厅1厨2卫,高楼层 (共45层),117.41㎡,平层,暂无数据,板塔结合,南 北,钢混结构,精装,三梯四户,有,暂无数据,2023-03-01,商品房,2023-03-01,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202101102nAvl
43.0,6573,青山 青山 ,康宁社区,2室1厅1厨1卫,中楼层 (共6层),65.42㎡,平层,暂无数据,暂无数据,南 北,未知结构,其他,暂无数据,无,暂无数据,2023-08-03,房改房,2022-07-14,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,202308035OM6Q
45.0,10674,青山 青山 ,冶金108街坊,1室1厅1厨1卫,高楼层 (共6层),42.16㎡,平层,暂无数据,板楼,南,砖混结构,简装,暂无数据,暂无数据,暂无数据,2023-09-12,商品房,2023-04-14,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230913rUnOe
95.0,16042,青山 青山 ,东兴天地D区,1室1厅1厨1卫,中楼层 (共33层),59.22㎡,平层,44.57㎡,板塔结合,南,钢混结构,精装,两梯六户,有,暂无数据,2023-04-04,商品房,2021-12-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202304044iX16
83.0,13871,青山 青山 ,东兴天地C区,1室1厅1厨1卫,低楼层 (共31层),59.84㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯六户,有,暂无数据,2023-05-12,商品房,2022-01-13,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202305129Yjme
61.0,9028,青山 青山 三至四环,七星天兴花园,2室1厅1厨1卫,高楼层 (共18层),67.57㎡,平层,暂无数据,塔楼,南,钢混结构,简装,两梯六户,有,暂无数据,2023-08-11,商品房,2023-08-10,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230811bly0l
80.0,13167,青山 青山 ,钢花新村111街,2室1厅1厨1卫,中楼层 (共7层),60.76㎡,平层,暂无数据,板楼,南,混合结构,精装,暂无数据,暂无数据,暂无数据,2023-07-29,商品房,2023-04-20,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230731wkKCS
112.0,11923,青山 青山 三至四环,绿地香树花城派克公馆,3室2厅1厨1卫,中楼层 (共47层),93.94㎡,平层,暂无数据,板楼,南,钢混结构,精装,三梯四户,有,暂无数据,2023-10-12,商品房,2022-03-17,普通住宅,未满两年,非共有,"
                                有抵押
                              ",已上传房本照片,	20231008RTtxH
67.0,15013,青山 青山 ,十九街坊,1室1厅1厨1卫,中楼层 (共7层),44.63㎡,平层,暂无数据,板楼,南,钢混结构,其他,暂无数据,暂无数据,暂无数据,2023-11-26,商品房,2013-03-18,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20231126n0Eqg
83.0,11511,青山 青山 ,钢都花园126街坊,2室1厅1厨1卫,中楼层 (共7层),72.11㎡,平层,暂无数据,板楼,南,混合结构,简装,暂无数据,暂无数据,暂无数据,2023-07-12,商品房,2022-10-11,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,2023031162bHa
110.0,17837,青山 青山 ,八大家花园38街坊,2室1厅1厨1卫,中楼层 (共34层),61.67㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯六户,有,暂无数据,2023-05-27,限价商品房,2023-05-25,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230518i5R5S
107.0,12945,青山 青山 ,钢都花园126街坊,2室1厅1厨1卫,低楼层 (共8层),82.66㎡,平层,暂无数据,塔楼,南,钢混结构,简装,暂无数据,暂无数据,暂无数据,2023-10-25,商品房,2023-08-28,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231025e2eNR
75.0,12625,青山 青山 ,钢花村街117社区,2室1厅1厨1卫,中楼层 (共6层),59.41㎡,平层,50.37㎡,板楼,南 北,钢混结构,简装,暂无数据,无,暂无数据,2023-09-30,房改房,2023-03-08,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230311mSyAq
149.0,18682,青山 青山 二至三环,恒大御府,2室2厅1厨1卫,中楼层 (共40层),79.76㎡,平层,暂无数据,板塔结合,东南,钢混结构,精装,两梯四户,有,暂无数据,2023-07-16,商品房,2021-11-23,普通住宅,满两年,非共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,20230719my4IZ
63.0,9394,青山 青山 三至四环,七星天兴花园,2室1厅1厨1卫,低楼层 (共18层),67.07㎡,平层,暂无数据,塔楼,西南,钢混结构,简装,两梯六户,有,暂无数据,2023-09-01,拆迁还建房,2022-07-20,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230821O1He6
91.0,15367,青山 青山 ,东兴天地D区,1室1厅1厨1卫,低楼层 (共33层),59.22㎡,平层,暂无数据,板塔结合,南,钢混结构,精装,两梯六户,有,暂无数据,2023-10-11,商品房,2022-05-13,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202307199UHbB
88.0,13650,青山 青山 ,武钢钢花新村121小区,2室1厅1厨1卫,中楼层 (共7层),64.47㎡,平层,暂无数据,板楼,东南 北,框架结构,简装,暂无数据,暂无数据,暂无数据,2023-05-03,商品房,2023-05-03,普通住宅,未满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230221DpgGN
36.0,7428,青山 洪山其它 ,重工小区B区,1室1厅1厨1卫,低楼层 (共11层),48.47㎡,平层,暂无数据,暂无数据,南,未知结构,其他,一梯六户,有,暂无数据,2023-03-15,经济适用房,2022-11-21,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20221128LbHPB
128.0,19260,青山 青山 二至三环,招商一江璟城,2室1厅1厨1卫,低楼层 (共46层),66.46㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,六梯八户,有,暂无数据,2023-06-21,商品房,2022-03-01,普通住宅,未满两年,非共有,"
                                无抵押
                              ",已上传房本照片,202303092lJ1s
99.0,10548,青山 洪山其它 三至四环,海伦国际,3室1厅1厨1卫,低楼层 (共38层),93.86㎡,平层,暂无数据,板塔结合,南,钢混结构,毛坯,三梯六户,有,暂无数据,2023-04-19,商品房,2023-04-19,普通住宅,未满两年,非共有,"
                                有抵押 38万元 中国银行 客户偿还
                              ",已上传房本照片,20211023iR2nj
90.0,13356,青山 青山 ,十九街坊,2室2厅1厨1卫,高楼层 (共8层),67.39㎡,平层,暂无数据,板楼,南 北,钢混结构,精装,暂无数据,无,暂无数据,2023-11-23,房改房,2016-11-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220623LOBUd
86.0,10402,青山 青山 ,四十五街,2室1厅1厨1卫,中楼层 (共7层),82.68㎡,平层,82.68㎡,板楼,南,钢混结构,其他,暂无数据,无,暂无数据,2023-11-25,商品房,2009-04-20,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202311251m70S
145.0,11337,青山 青山 二至三环,杨春湖景苑,3室2厅1厨2卫,低楼层 (共11层),127.9㎡,平层,暂无数据,平房,南,钢混结构,其他,两梯三户,有,暂无数据,2023-11-23,商品房,2016-09-13,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200819M9SGi
145.0,11766,青山 青山 二至三环,杨春湖景苑,4室1厅1厨2卫,低楼层 (共11层),123.24㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-11-22,商品房,2020-11-25,普通住宅,满两年,共有,"
                                有抵押 60万元
                              ",已上传房本照片,20231127NOHpi
130.0,14634,青山 青山 ,东兴天地D区,2室1厅1厨1卫,低楼层 (共33层),88.84㎡,平层,66.84㎡,板塔结合,南,钢混结构,简装,两梯六户,有,暂无数据,2023-11-26,拆迁还建房,2020-12-09,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20210326t5xhB
150.0,17779,青山 青山 二至三环,印力中心,2室2厅1厨1卫,高楼层 (共30层),84.37㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,十梯四户,有,暂无数据,2023-11-26,商品房,2021-10-26,普通住宅,满两年,非共有,"
                                有抵押 36万元
                              ",已上传房本照片,20231126NMujr
175.0,12276,青山 青山 ,怡江苑,3室2厅1厨2卫,低楼层 (共34层),142.56㎡,平层,暂无数据,板塔结合,南 北,钢混结构,其他,两梯三户,有,暂无数据,2023-11-24,拆迁还建房,2020-11-11,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231127pO7Uk
158.0,12288,青山 青山 三至四环,绿地香树花城派克公馆,3室2厅1厨2卫,低楼层 (共43层),128.59㎡,平层,暂无数据,塔楼,南 北,钢混结构,精装,三梯四户,有,暂无数据,2023-10-12,商品房,2022-08-19,普通住宅,未满两年,共有,"
                                有抵押 70万元 广发银行
                              ",已上传房本照片,20231012PCkWW
